DayofYear,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District Of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
93.0,58.0,18.4,-1.0,50.0,38.5,-1.0,-1.0,-1.0,-1.0,43.333333333333336,31.25,9.666666666666666,14.933333333333334,47.333333333333336,46.7,43.42857142857143,45.0,47.0,45.0,-1.0,-1.0,-1.0,30.5,23.125,54.0,46.0,23.142857142857142,35.333333333333336,15.0,-1.0,21.0,20.0,5.333333333333333,14.5,-1.0,19.5,41.0,17.625,14.0,25.0,-1.0,-1.0,20.666666666666668,21.11111111111111,35.142857142857146,-1.0,-1.0,-1.0,14.0,19.16,-1.0,41.25,40.0
94.0,51.0,19.5,23.0,41.833333333333336,31.5,24.0,-1.0,-1.0,-1.0,60.0,46.666666666666664,10.0,16.733333333333334,50.09090909090909,52.0,30.7,30.666666666666668,53.0,36.4,-1.0,-1.0,-1.0,48.2,19.75,59.75,25.0,18.285714285714285,29.75,10.0,-1.0,14.0,16.0,6.0,15.25,-1.0,44.2,26.2,20.384615384615383,9.5,31.0,-1.0,42.0,14.666666666666666,31.6,40.285714285714285,-1.0,-1.0,19.0,14.833333333333334,17.608695652173914,28.4,30.75,11.0
95.0,59.333333333333336,24.0,-1.0,41.0,39.625,16.0,-1.0,-1.0,-1.0,65.66666666666667,58.27272727272727,10.666666666666666,16.4,31.0,49.733333333333334,36.8,63.8,62.8,40.6,-1.0,-1.0,38.0,39.6,31.0,67.85714285714286,27.25,15.714285714285714,31.333333333333332,6.0,-1.0,41.0,17.0,16.0,21.5,-1.0,58.0,46.111111111111114,18.0,29.818181818181817,44.0,-1.0,38.0,14.0,41.3,20.894736842105264,-1.0,-1.0,-1.0,11.0,17.375,-1.0,31.5,-1.0
96.0,56.75,20.0,-1.0,59.0,35.42857142857143,20.0,42.5,44.0,-1.0,55.78947368421053,59.15384615384615,8.666666666666666,14.066666666666666,47.166666666666664,39.6,49.5,56.166666666666664,54.0,43.2,41.0,15.0,41.166666666666664,27.666666666666668,36.72727272727273,56.42857142857143,46.4,25.666666666666668,54.666666666666664,4.0,39.0,47.2,15.0,33.55555555555556,36.4,38.0,45.15384615384615,44.77777777777778,17.125,46.45,33.0,-1.0,47.666666666666664,50.5,48.57142857142857,39.23529411764706,-1.0,-1.0,-1.0,23.0,19.32,-1.0,45.666666666666664,-1.0
97.0,55.77777777777778,13.0,-1.0,44.75,32.166666666666664,18.0,-1.0,-1.0,-1.0,45.285714285714285,54.94117647058823,10.666666666666666,18.533333333333335,48.416666666666664,47.05555555555556,45.166666666666664,45.8,49.375,39.5,-1.0,-1.0,42.5,47.25,48.285714285714285,55.833333333333336,43.0,16.5,46.833333333333336,14.0,-1.0,62.0,15.0,13.666666666666666,42.6,44.75,43.57142857142857,46.81818181818182,18.583333333333332,20.75,32.0,-1.0,46.0,51.166666666666664,46.333333333333336,45.833333333333336,-1.0,-1.0,-1.0,34.375,22.458333333333332,44.0,50.90909090909091,6.0
98.0,50.8,14.666666666666666,-1.0,43.666666666666664,32.8,15.0,-1.0,51.0,45.0,37.666666666666664,64.46666666666667,9.5,22.533333333333335,49.1,49.07142857142857,54.4,63.2,45.0,36.77777777777778,-1.0,54.0,-1.0,44.4,49.07142857142857,43.25,51.8,25.0,32.0,13.0,-1.0,-1.0,16.0,14.666666666666666,49.416666666666664,42.0,48.214285714285715,44.42857142857143,23.625,42.111111111111114,35.0,-1.0,52.833333333333336,33.0,47.625,45.666666666666664,-1.0,-1.0,-1.0,37.0,26.115384615384617,-1.0,55.857142857142854,-1.0
99.0,44.2,8.5,-1.0,55.0,36.0,20.0,-1.0,-1.0,-1.0,38.86666666666667,47.61538461538461,9.333333333333334,25.666666666666668,51.9,45.55555555555556,47.857142857142854,94.83333333333333,45.0,46.72727272727273,-1.0,-1.0,40.0,40.5,22.8,56.285714285714285,95.0,29.666666666666668,44.5,24.0,-1.0,42.75,15.0,32.857142857142854,35.5,-1.0,39.75,44.0,28.88888888888889,31.8,36.0,-1.0,38.0,15.5,38.25,55.09090909090909,42.0,-1.0,-1.0,31.0,31.423076923076923,-1.0,47.6,-1.0
100.0,49.666666666666664,16.666666666666668,32.0,34.2,29.285714285714285,32.333333333333336,-1.0,-1.0,-1.0,51.64,35.1,10.0,24.533333333333335,-1.0,21.0,19.666666666666668,-1.0,-1.0,57.13333333333333,-1.0,29.5,45.666666666666664,29.5,13.6,61.0,-1.0,34.857142857142854,31.0,5.0,47.0,-1.0,13.0,10.333333333333334,15.75,-1.0,20.5,56.25,29.46153846153846,32.5,46.0,-1.0,26.5,13.5,16.714285714285715,52.04761904761905,-1.0,-1.0,36.0,21.428571428571427,31.14814814814815,21.333333333333332,15.0,18.0
101.0,-1.0,22.0,-1.0,-1.0,24.8,-1.0,-1.0,-1.0,-1.0,52.411764705882355,26.166666666666668,10.333333333333334,24.133333333333333,37.0,30.0,43.75,60.666666666666664,-1.0,-1.0,8.5,16.0,-1.0,7.0,18.666666666666668,30.0,41.5,30.571428571428573,63.666666666666664,6.0,-1.0,17.0,18.0,8.666666666666666,17.25,-1.0,14.5,60.42857142857143,22.555555555555557,18.75,40.0,-1.0,23.5,15.0,17.5,44.833333333333336,-1.0,-1.0,-1.0,15.0,25.0,-1.0,30.0,-1.0
102.0,48.0,26.0,-1.0,40.0,35.666666666666664,-1.0,-1.0,-1.0,-1.0,47.857142857142854,41.142857142857146,10.666666666666666,18.214285714285715,49.888888888888886,47.75,56.7,52.6,-1.0,27.0,-1.0,-1.0,-1.0,38.5,42.55555555555556,31.0,51.333333333333336,18.0,72.5,11.0,-1.0,-1.0,10.0,15.333333333333334,22.25,-1.0,38.25,42.333333333333336,18.22222222222222,27.5,46.0,-1.0,30.0,60.75,28.77777777777778,46.833333333333336,-1.0,-1.0,-1.0,-1.0,20.045454545454547,-1.0,60.166666666666664,-1.0
103.0,53.75,26.0,14.0,19.4,40.3,37.0,48.0,45.0,-1.0,60.08,57.111111111111114,11.0,19.357142857142858,38.5,38.1,32.666666666666664,-1.0,31.5,67.14285714285714,-1.0,41.5,47.666666666666664,44.6,10.125,62.6,25.75,22.166666666666668,33.5,10.0,-1.0,43.333333333333336,16.0,27.333333333333332,31.857142857142858,-1.0,27.5,11.0,23.75,47.916666666666664,50.0,-1.0,39.0,14.666666666666666,35.63636363636363,53.89473684210526,-1.0,-1.0,-1.0,30.166666666666668,20.44,37.666666666666664,45.333333333333336,10.0
104.0,37.5,12.5,-1.0,-1.0,40.1875,38.0,56.0,-1.0,-1.0,67.95833333333333,31.375,11.333333333333334,23.466666666666665,21.0,18.0,19.0,-1.0,-1.0,46.8,-1.0,12.0,69.0,31.0,12.333333333333334,45.0,18.5,26.5,46.0,8.0,46.0,23.0,15.0,16.333333333333332,25.2,-1.0,15.0,-1.0,24.75,15.0,37.0,-1.0,30.0,19.0,8.333333333333334,27.625,-1.0,-1.0,-1.0,26.0,23.5,-1.0,18.0,-1.0
105.0,14.0,10.0,17.0,-1.0,38.42857142857143,-1.0,-1.0,-1.0,-1.0,61.91304347826087,33.833333333333336,11.333333333333334,21.333333333333332,-1.0,34.0,25.666666666666668,49.75,-1.0,25.666666666666668,-1.0,20.0,23.0,26.5,13.5,28.0,32.0,25.5,32.5,11.0,-1.0,-1.0,15.0,10.666666666666666,15.0,-1.0,16.5,38.666666666666664,22.625,20.333333333333332,28.0,-1.0,32.5,15.333333333333334,16.857142857142858,27.285714285714285,48.0,14.0,-1.0,-1.0,22.636363636363637,-1.0,26.0,-1.0
106.0,15.0,14.75,32.0,24.0,31.0,15.0,25.0,-1.0,-1.0,57.30434782608695,30.454545454545453,18.333333333333332,15.0,47.0,42.1,31.166666666666668,49.75,34.0,27.2,13.0,22.0,40.5,31.0,15.857142857142858,25.0,38.0,19.0,36.0,6.0,-1.0,24.0,18.0,14.333333333333334,24.2,-1.0,39.75,41.75,15.76923076923077,36.2,22.0,-1.0,25.333333333333332,23.333333333333332,29.0,29.25,-1.0,-1.0,24.0,17.25,14.91304347826087,31.666666666666668,21.5,10.0
107.0,59.0,9.5,-1.0,-1.0,27.22222222222222,29.0,23.0,-1.0,-1.0,44.45454545454545,35.166666666666664,19.666666666666668,19.2,56.0,46.166666666666664,31.75,48.5,43.0,24.0,-1.0,29.0,47.0,30.0,19.25,47.0,38.333333333333336,29.0,56.0,8.0,-1.0,30.0,18.0,13.333333333333334,34.25,-1.0,39.6,22.0,17.625,30.833333333333332,23.0,-1.0,30.333333333333332,29.0,32.44444444444444,32.0,-1.0,-1.0,-1.0,28.0,17.75,-1.0,31.0,-1.0
108.0,50.0,14.666666666666666,-1.0,-1.0,32.75,72.66666666666667,-1.0,48.0,-1.0,45.9,48.0,18.666666666666668,22.866666666666667,47.0,43.30769230769231,41.25,-1.0,39.0,41.0,-1.0,35.0,49.0,38.2,23.5,59.2,40.333333333333336,28.625,54.0,2.0,-1.0,32.0,18.0,21.75,33.0,-1.0,41.90909090909091,42.6,19.5,48.0,21.0,-1.0,30.0,15.0,38.6,41.09090909090909,-1.0,-1.0,-1.0,38.0,20.09090909090909,-1.0,43.5,-1.0
109.0,36.333333333333336,16.333333333333332,20.0,21.8,32.5,52.5,-1.0,-1.0,-1.0,39.27777777777778,34.22222222222222,16.333333333333332,27.2,70.0,50.25,30.166666666666668,54.333333333333336,49.714285714285715,34.75,-1.0,34.0,-1.0,44.2,20.25,38.666666666666664,40.666666666666664,26.428571428571427,24.0,12.0,-1.0,39.333333333333336,15.0,14.666666666666666,16.5,-1.0,44.0,40.25,22.166666666666668,43.75,22.0,-1.0,25.333333333333332,14.5,34.18181818181818,44.63157894736842,52.0,-1.0,-1.0,19.166666666666668,19.08695652173913,23.666666666666668,46.666666666666664,11.0
110.0,37.5,23.666666666666668,28.0,34.0,31.428571428571427,-1.0,-1.0,-1.0,-1.0,43.875,31.9,18.666666666666668,22.8,53.0,47.77777777777778,22.666666666666668,56.0,40.0,49.2,-1.0,30.333333333333332,41.333333333333336,39.0,14.714285714285714,45.5,39.0,17.5,31.5,16.0,-1.0,29.5,13.0,25.666666666666668,31.0,-1.0,45.25,44.45454545454545,21.77777777777778,45.0,20.0,-1.0,30.25,10.666666666666666,32.833333333333336,50.125,-1.0,-1.0,-1.0,43.5,15.583333333333334,-1.0,24.0,-1.0
111.0,11.0,12.5,-1.0,-1.0,33.72727272727273,17.0,-1.0,39.5,-1.0,46.2,17.166666666666668,16.333333333333332,22.2,-1.0,22.333333333333332,33.333333333333336,56.0,-1.0,-1.0,-1.0,37.666666666666664,29.666666666666668,13.0,12.428571428571429,26.0,42.0,22.0,27.0,12.0,-1.0,-1.0,18.0,12.333333333333334,27.8,-1.0,23.0,49.285714285714285,20.77777777777778,31.166666666666668,21.0,-1.0,16.0,12.5,25.333333333333332,52.6,-1.0,-1.0,-1.0,46.666666666666664,19.583333333333332,-1.0,27.0,-1.0
112.0,42.0,12.0,29.0,30.0,34.666666666666664,-1.0,-1.0,-1.0,-1.0,43.25,30.666666666666668,16.666666666666668,20.857142857142858,-1.0,23.333333333333332,25.25,23.0,-1.0,24.0,-1.0,25.0,33.0,25.333333333333332,10.0,47.0,-1.0,19.714285714285715,26.0,14.0,53.0,-1.0,16.0,15.6,21.75,-1.0,15.0,49.75,18.5,27.75,-1.0,-1.0,26.0,20.0,18.875,59.2,60.0,-1.0,18.0,24.166666666666668,14.954545454545455,23.0,18.0,11.0
113.0,41.333333333333336,9.333333333333334,-1.0,34.0,38.5,-1.0,-1.0,-1.0,-1.0,42.75,25.0,17.333333333333332,16.2,52.0,38.714285714285715,28.0,33.0,-1.0,49.0,6.0,-1.0,24.0,32.5,22.11111111111111,43.0,31.0,16.428571428571427,26.0,13.0,-1.0,-1.0,16.0,12.333333333333334,15.0,-1.0,-1.0,20.0,17.7,18.0,29.0,-1.0,25.333333333333332,25.0,15.5,59.86363636363637,51.0,-1.0,-1.0,-1.0,14.96,-1.0,36.8,-1.0
114.0,39.333333333333336,8.333333333333334,-1.0,-1.0,31.0,-1.0,-1.0,-1.0,-1.0,49.666666666666664,23.166666666666668,18.666666666666668,12.666666666666666,63.8,39.4,53.57142857142857,49.0,-1.0,51.22222222222222,-1.0,37.0,31.0,42.888888888888886,34.9,51.25,40.5,9.142857142857142,32.0,5.0,-1.0,35.0,16.0,22.8,29.666666666666668,-1.0,38.75,12.0,13.625,40.15384615384615,26.0,-1.0,26.333333333333332,42.333333333333336,17.75,50.333333333333336,35.5,-1.0,-1.0,38.0,11.043478260869565,-1.0,53.84615384615385,-1.0
115.0,24.333333333333332,6.5,69.0,21.833333333333332,38.333333333333336,8.0,41.0,-1.0,-1.0,45.0,23.0,20.333333333333332,14.733333333333333,67.66666666666667,52.4375,59.84615384615385,42.0,-1.0,17.666666666666668,-1.0,-1.0,42.833333333333336,49.63636363636363,38.333333333333336,31.0,35.0,15.833333333333334,38.833333333333336,5.0,-1.0,33.0,20.0,16.25,11.25,-1.0,49.18181818181818,21.0,17.166666666666668,31.666666666666668,20.0,42.0,24.0,16.0,13.125,57.4,45.0,-1.0,-1.0,18.857142857142858,17.833333333333332,33.0,53.1,8.0
116.0,44.666666666666664,15.666666666666666,-1.0,-1.0,32.714285714285715,-1.0,-1.0,-1.0,-1.0,45.473684210526315,30.5,20.333333333333332,18.0,50.44444444444444,48.30769230769231,52.0,47.0,-1.0,40.0,49.0,24.0,50.75,41.8,35.90909090909091,32.0,40.5,20.857142857142858,29.0,9.0,-1.0,42.0,18.0,24.666666666666668,29.125,-1.0,50.25,32.5,16.0,38.0,-1.0,-1.0,31.333333333333332,15.333333333333334,12.0,51.5,50.0,-1.0,-1.0,23.0,19.083333333333332,-1.0,41.5,-1.0
117.0,32.5,16.666666666666668,-1.0,-1.0,27.833333333333332,13.0,-1.0,-1.0,-1.0,47.88235294117647,14.666666666666666,11.666666666666666,15.333333333333334,46.0,25.333333333333332,47.2,44.0,-1.0,12.0,48.0,21.0,-1.0,10.0,20.571428571428573,28.0,32.5,15.857142857142858,26.666666666666668,9.0,-1.0,25.0,13.0,8.666666666666666,10.0,-1.0,-1.0,16.0,16.77777777777778,16.666666666666668,-1.0,-1.0,18.333333333333332,17.5,8.875,35.375,50.0,-1.0,-1.0,10.0,18.44,-1.0,29.0,-1.0
118.0,27.0,19.333333333333332,43.0,25.5,34.0,20.0,-1.0,-1.0,-1.0,45.25,24.555555555555557,10.5,15.214285714285714,52.25,29.714285714285715,36.142857142857146,39.0,-1.0,25.0,-1.0,-1.0,-1.0,33.5,20.666666666666668,43.5,32.5,15.857142857142858,22.5,10.0,-1.0,-1.0,18.0,3.0,12.5,-1.0,-1.0,42.5,11.0,13.5,-1.0,-1.0,20.0,17.0,17.875,38.888888888888886,71.0,-1.0,12.0,10.0,13.318181818181818,20.0,36.5,6.0
119.0,52.75,17.0,-1.0,-1.0,31.285714285714285,-1.0,-1.0,-1.0,-1.0,39.666666666666664,46.25,19.666666666666668,14.2,53.5,39.0,41.57142857142857,42.5,23.0,-1.0,-1.0,21.5,-1.0,39.5,20.285714285714285,59.5,37.5,14.666666666666666,33.666666666666664,8.0,-1.0,-1.0,16.0,14.0,32.0,-1.0,41.0,43.666666666666664,13.5,29.833333333333332,-1.0,-1.0,33.0,18.0,23.75,51.40909090909091,58.0,-1.0,-1.0,-1.0,19.916666666666668,-1.0,51.45454545454545,-1.0
120.0,41.5,17.0,32.0,-1.0,31.8,-1.0,-1.0,-1.0,-1.0,34.0,39.375,20.0,16.785714285714285,40.0,18.0,15.5,-1.0,23.0,-1.0,-1.0,36.0,-1.0,29.0,15.8,23.0,-1.0,20.5,34.333333333333336,14.0,-1.0,49.5,15.0,17.25,34.6,-1.0,-1.0,-1.0,13.875,33.2,-1.0,-1.0,23.0,16.5,16.625,33.0,63.0,-1.0,-1.0,30.0,18.454545454545453,-1.0,17.0,-1.0
121.0,34.666666666666664,17.666666666666668,-1.0,21.8,33.0,27.0,45.0,47.0,-1.0,24.0,17.444444444444443,23.666666666666668,13.428571428571429,-1.0,13.166666666666666,31.4,-1.0,-1.0,22.75,-1.0,11.0,40.0,9.0,24.8,23.0,29.0,15.0,26.75,1.0,51.0,40.0,18.0,15.333333333333334,10.75,-1.0,-1.0,17.0,13.727272727272727,18.5,23.0,39.0,16.333333333333332,9.0,10.5,22.0,-1.0,-1.0,-1.0,14.6,11.958333333333334,8.0,23.0,8.0
122.0,52.5,23.5,38.0,-1.0,28.5,-1.0,-1.0,-1.0,-1.0,32.5,25.833333333333332,21.0,18.0,54.5,28.666666666666668,42.25,-1.0,-1.0,-1.0,43.0,-1.0,35.0,14.0,23.75,46.0,-1.0,16.0,32.0,8.0,47.0,42.0,18.0,5.333333333333333,8.25,-1.0,-1.0,30.0,17.0,13.666666666666666,34.0,-1.0,20.333333333333332,10.0,21.875,35.0,-1.0,-1.0,-1.0,28.0,17.32,-1.0,37.0,-1.0
123.0,51.5,39.0,-1.0,-1.0,27.6,23.0,-1.0,-1.0,-1.0,47.5,43.0,17.333333333333332,21.6,57.0,44.666666666666664,27.666666666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.0,16.8,47.0,34.0,18.285714285714285,26.333333333333332,6.0,-1.0,21.0,17.0,10.666666666666666,20.0,-1.0,53.0,30.0,15.166666666666666,33.25,30.0,-1.0,28.0,6.0,32.375,30.857142857142858,-1.0,-1.0,-1.0,-1.0,18.375,-1.0,28.0,-1.0
124.0,43.5,7.0,33.0,39.42857142857143,35.0,33.0,55.0,-1.0,-1.0,46.5,43.36363636363637,17.333333333333332,11.933333333333334,-1.0,33.714285714285715,33.166666666666664,-1.0,46.0,19.666666666666668,55.0,33.0,54.5,13.5,9.4,38.0,29.0,12.166666666666666,29.5,5.0,51.0,44.0,13.0,23.666666666666668,44.57142857142857,-1.0,56.0,40.2,12.555555555555555,38.8,37.0,56.0,38.0,29.666666666666668,31.333333333333332,28.166666666666668,-1.0,-1.0,22.0,37.142857142857146,12.458333333333334,41.5,23.0,14.0
125.0,49.0,13.0,-1.0,40.5,29.0,-1.0,-1.0,-1.0,-1.0,43.0,41.285714285714285,18.666666666666668,13.066666666666666,-1.0,23.333333333333332,21.666666666666668,-1.0,-1.0,38.0,-1.0,-1.0,-1.0,5.0,8.666666666666666,39.333333333333336,31.666666666666668,10.333333333333334,34.666666666666664,8.0,-1.0,53.0,20.0,6.333333333333333,23.5,49.666666666666664,-1.0,41.333333333333336,16.333333333333332,17.333333333333332,40.0,-1.0,36.0,25.0,26.0,51.0,-1.0,-1.0,-1.0,29.0,17.52,-1.0,17.0,-1.0
126.0,43.4,19.0,-1.0,-1.0,30.75,-1.0,-1.0,-1.0,-1.0,32.666666666666664,44.38461538461539,20.666666666666668,16.857142857142858,-1.0,26.0,22.666666666666668,-1.0,-1.0,44.0,-1.0,24.0,-1.0,4.0,13.0,55.0,-1.0,16.0,31.333333333333332,7.0,-1.0,-1.0,20.0,4.666666666666667,34.25,-1.0,-1.0,14.0,15.5,19.666666666666668,42.0,-1.0,34.75,19.0,21.142857142857142,49.0,-1.0,-1.0,-1.0,-1.0,18.043478260869566,-1.0,26.0,-1.0
127.0,34.0,12.0,-1.0,17.4,23.2,-1.0,-1.0,-1.0,-1.0,46.5,20.0,14.666666666666666,20.714285714285715,54.0,19.666666666666668,22.0,-1.0,-1.0,21.666666666666668,-1.0,26.0,-1.0,9.0,15.4,20.0,20.0,13.8,22.5,7.0,-1.0,-1.0,18.0,8.666666666666666,13.5,-1.0,-1.0,-1.0,10.0,34.333333333333336,59.0,-1.0,22.0,10.333333333333334,15.25,32.888888888888886,-1.0,-1.0,-1.0,13.4,13.0,17.0,27.0,20.0
128.0,48.0,15.0,35.0,-1.0,31.666666666666668,-1.0,-1.0,-1.0,-1.0,35.666666666666664,27.6,16.0,13.0,-1.0,21.333333333333332,34.0,56.0,-1.0,13.0,-1.0,-1.0,-1.0,28.0,11.6,24.0,47.0,12.333333333333334,35.0,9.0,-1.0,-1.0,27.0,10.75,19.25,-1.0,-1.0,13.0,13.0,30.0,59.0,-1.0,16.666666666666668,23.666666666666668,18.857142857142858,44.72727272727273,-1.0,-1.0,-1.0,-1.0,13.818181818181818,-1.0,35.0,74.0
129.0,53.0,23.5,35.0,-1.0,30.2,-1.0,-1.0,-1.0,-1.0,41.333333333333336,45.77777777777778,21.666666666666668,13.428571428571429,-1.0,26.0,18.333333333333332,-1.0,-1.0,-1.0,-1.0,35.0,-1.0,16.0,14.8,21.0,33.5,14.666666666666666,37.0,11.0,-1.0,-1.0,35.0,7.0,30.666666666666668,-1.0,-1.0,16.0,13.833333333333334,22.666666666666668,58.0,-1.0,38.2,20.0,18.428571428571427,41.75,-1.0,-1.0,-1.0,23.0,15.0,-1.0,16.0,-1.0
130.0,32.0,41.0,32.0,17.2,42.0,-1.0,-1.0,-1.0,-1.0,26.5,20.88888888888889,17.0,15.0,-1.0,22.833333333333332,29.333333333333332,75.0,-1.0,16.75,40.0,-1.0,40.0,8.0,30.666666666666668,22.0,36.5,11.428571428571429,35.0,15.0,-1.0,-1.0,16.0,4.5,15.0,-1.0,-1.0,15.0,17.666666666666668,12.0,55.0,-1.0,31.333333333333332,19.5,14.428571428571429,27.0,-1.0,-1.0,30.0,13.0,20.083333333333332,16.666666666666668,25.0,8.0
131.0,58.5,27.666666666666668,-1.0,-1.0,47.4,-1.0,-1.0,-1.0,-1.0,40.6,33.42857142857143,14.0,15.785714285714286,-1.0,21.0,14.333333333333334,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,21.0,10.2,42.0,21.0,13.5,28.333333333333332,21.0,-1.0,-1.0,24.0,12.75,24.25,-1.0,45.0,27.5,17.666666666666668,20.2,31.0,-1.0,30.0,13.5,22.25,32.625,-1.0,-1.0,-1.0,26.0,18.5,-1.0,15.0,-1.0
132.0,52.0,22.0,-1.0,-1.0,37.0,42.6,-1.0,-1.0,-1.0,31.0,24.571428571428573,14.333333333333334,17.571428571428573,15.0,22.25,28.666666666666668,-1.0,17.0,-1.0,-1.0,-1.0,32.0,20.5,13.2,36.0,25.0,14.333333333333334,29.0,13.0,-1.0,-1.0,27.0,14.5,12.75,-1.0,33.0,13.0,17.833333333333332,18.0,40.0,-1.0,19.666666666666668,13.333333333333334,12.714285714285714,29.5,-1.0,-1.0,-1.0,19.0,20.40909090909091,-1.0,20.0,-1.0
133.0,36.5,20.0,30.0,27.0,29.75,58.833333333333336,-1.0,-1.0,-1.0,34.5,25.22222222222222,12.333333333333334,18.214285714285715,33.0,32.25,37.714285714285715,-1.0,27.0,30.666666666666668,-1.0,-1.0,14.0,15.5,22.333333333333332,37.666666666666664,29.0,13.666666666666666,28.0,12.0,-1.0,-1.0,16.0,7.666666666666667,16.0,25.0,45.5,33.2,11.25,22.75,0.0,-1.0,19.5,20.25,21.5,35.666666666666664,-1.0,-1.0,-1.0,12.4,15.73913043478261,18.666666666666668,30.0,13.0
134.0,57.0,22.5,-1.0,50.0,26.25,49.0,-1.0,-1.0,-1.0,35.0,36.75,15.0,11.066666666666666,38.285714285714285,37.666666666666664,40.0,29.0,28.75,39.0,-1.0,-1.0,21.5,17.0,25.0,51.5,34.5,11.166666666666666,27.666666666666668,2.0,-1.0,-1.0,13.0,16.333333333333332,37.0,36.0,45.0,34.5,11.0,27.0,-1.0,-1.0,30.0,21.0,34.42857142857143,33.55555555555556,-1.0,-1.0,-1.0,36.0,9.761904761904763,-1.0,32.0,-1.0
135.0,55.0,19.0,22.0,38.0,15.666666666666666,33.0,-1.0,45.0,49.0,29.5,37.285714285714285,14.333333333333334,11.933333333333334,46.125,40.6,36.857142857142854,43.0,39.0,38.0,-1.0,44.0,24.5,35.285714285714285,32.333333333333336,46.25,41.75,12.0,34.5,0.0,-1.0,-1.0,16.0,19.333333333333332,45.4,29.0,47.0,32.666666666666664,12.166666666666666,44.8125,25.0,-1.0,25.5,11.75,41.3,34.333333333333336,-1.0,-1.0,-1.0,41.0,11.380952380952381,-1.0,34.0,-1.0
136.0,44.5,21.0,24.0,18.0,24.0,-1.0,-1.0,-1.0,-1.0,37.42857142857143,30.333333333333332,12.0,10.533333333333333,46.0,30.375,32.142857142857146,-1.0,52.0,22.5,52.0,45.0,35.0,35.0,24.6,38.75,28.0,12.428571428571429,26.75,3.0,45.0,55.5,18.0,32.0,36.333333333333336,36.0,50.0,9.0,11.88888888888889,42.714285714285715,-1.0,52.0,37.0,22.666666666666668,36.6,50.285714285714285,-1.0,-1.0,19.0,34.25,12.428571428571429,34.333333333333336,25.0,-1.0
137.0,52.0,23.5,-1.0,-1.0,32.4,-1.0,-1.0,-1.0,-1.0,33.875,41.875,16.0,16.266666666666666,39.5,34.0,47.8,37.0,38.5,28.0,-1.0,29.0,23.0,30.5,18.5,37.166666666666664,30.666666666666668,11.166666666666666,31.333333333333332,5.0,-1.0,31.0,13.0,10.666666666666666,38.666666666666664,51.0,44.5,23.0,13.333333333333334,19.4,25.0,-1.0,24.666666666666668,30.0,41.07692307692308,26.0,-1.0,-1.0,-1.0,27.5,18.44,-1.0,32.0,-1.0
138.0,37.5,21.0,28.0,-1.0,37.0,-1.0,-1.0,-1.0,-1.0,33.55555555555556,37.333333333333336,16.5,12.866666666666667,38.5,37.0,19.0,-1.0,34.333333333333336,13.0,-1.0,26.0,30.0,37.0,14.0,27.0,21.0,12.4,22.333333333333332,8.0,-1.0,36.0,21.0,14.5,39.0,43.0,40.166666666666664,-1.0,11.666666666666666,34.666666666666664,42.0,-1.0,29.4,15.5,33.92857142857143,15.166666666666666,67.0,-1.0,-1.0,34.333333333333336,13.73913043478261,-1.0,13.0,-1.0
139.0,-1.0,19.0,-1.0,15.8,30.6,23.0,-1.0,-1.0,-1.0,41.142857142857146,28.09090909090909,12.333333333333334,21.2,47.5,18.0,10.0,-1.0,28.0,26.75,-1.0,27.0,34.2,16.333333333333332,15.833333333333334,19.0,-1.0,10.666666666666666,23.5,0.0,-1.0,-1.0,17.0,9.75,30.285714285714285,50.0,36.142857142857146,-1.0,9.75,26.666666666666668,57.0,-1.0,28.2,13.333333333333334,14.25,26.25,67.5,-1.0,-1.0,19.0,14.409090909090908,27.333333333333332,5.0,-1.0
140.0,-1.0,9.0,-1.0,-1.0,18.2,20.0,-1.0,58.0,-1.0,40.5,26.333333333333332,12.333333333333334,13.8,43.0,18.75,21.666666666666668,-1.0,24.0,-1.0,-1.0,-1.0,34.0,19.0,15.5,25.0,26.5,12.833333333333334,32.333333333333336,1.0,-1.0,37.0,27.0,8.5,7.5,26.0,16.0,17.0,9.666666666666666,21.75,33.0,-1.0,19.0,18.333333333333332,12.625,40.0,54.0,-1.0,-1.0,35.666666666666664,12.08695652173913,-1.0,26.0,-1.0
141.0,51.0,-1.0,-1.0,-1.0,20.75,18.0,-1.0,46.0,-1.0,44.5,20.625,19.333333333333332,13.333333333333334,56.0,18.333333333333332,30.75,-1.0,13.0,43.375,-1.0,22.0,28.0,20.0,16.8,31.0,30.0,21.428571428571427,32.333333333333336,6.0,-1.0,37.0,21.0,6.5,8.0,54.0,22.0,25.5,11.166666666666666,34.166666666666664,23.0,20.0,8.5,25.666666666666668,10.75,52.526315789473685,-1.0,-1.0,-1.0,36.5,11.047619047619047,-1.0,25.0,-1.0
